source_url,title,year,source,protagonist,author,confidence,method,evidence,description
https://www.hoerspielundfeature.de/lone-star-texas-feature-teil-2-100.html,Lone Star (2/2),2024,DLF/DLF Kultur,Texas,Sonya Schönberger,medium,first named figure in description,The second part of the feature from Texas provides space for a single biography.,The second part of the feature from Texas provides space for a single biography. You can only imagine how the protagonist got through as a child of drug-addicted parents once you've heard it.
https://www.hoerspielundfeature.de/kunststuecke-ich-bin-der-ursprung-von-allem-100.html,Ich bin der Ursprung von allem,2024,DLF/DLF Kultur,Kazimir Malevich,Kasimir Malewitsch,high,portrait phrase,"Artist biography • A portrait of the artist Kazimir Malevich emerges from the theoretical writings “God has not fallen” about art, church and factory.","Artist biography • A portrait of the artist Kazimir Malevich emerges from the theoretical writings “God has not fallen” about art, church and factory."
https://www.hoerspielundfeature.de/wiedersehen-nach-70-jahren-mein-freund-lennie-oder-die-reise-100.html,Mein Freund Lennie oder die Reise,2024,DLF/DLF Kultur,Biography,Ulrich Gerhardt,medium,first named figure in description,"Biography • After decades, the author sets out to search for his long-lost childhood friend, whom he last saw shortly after the end of the Second World War.","Biography • After decades, the author sets out to search for his long-lost childhood friend, whom he last saw shortly after the end of the Second World War."
https://www.hoerspielundfeature.de/die-konferenz-der-fluesse-teil-05-100.html,Die Konferenz der Flüsse (5/6) - Stimmen im Fluss,2023,DLF/DLF Kultur,Climate,Denise Reimann und Frank Raddatz,medium,first named figure in description,Climate change • Rivers are the basis of life and can take away life.,Climate change • Rivers are the basis of life and can take away life. But do they also have a biography with birth and death? The conference participants ponder this after Garonne and Jordan report on their situation.
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-bananen-heinz-100.html,Bananen-Heinz,2024,DLF/DLF Kultur,Ror Wolf,Ror Wolf,high,role phrase names subject,"Der Schriftsteller Ror Wolf porträtiert Bananen-Heinz, den Hausierer und fliegenden Händler aus Hessen.","“What should I say to you…” – Banana Heinz from Hesse is a peddler and traveling salesman, but above all: a gifted linguistic performer."
https://www.hoerspielundfeature.de/sanguiniker-zwischen-spass-und-unvernunft-leicht-leben-100.html,Leicht leben ,2023,DLF/DLF Kultur,Superficial,Michael Reitz,medium,first named figure in description,"Superficial, conflict-averse, uncritical and endlessly optimistic - the sanguine.","Superficial, conflict-averse, uncritical and endlessly optimistic - the sanguine. Is he therefore the prototype of fun, event and consumer culture? A role model for an easier life or for running away from problems?"
https://www.hoerspielundfeature.de/ich-war-ein-praktisches-maedchen-das-ukrainische-tagebuch-meiner-mutter-dlf-dc7a1484-100.html,Ich war ein praktisches Mädchen - Das ukrainische Tagebuch meiner Mutter,2023,DLF/DLF Kultur,Classics,"Zak, Mark",medium,first named figure in description,"Classics of literature, exciting dramas, entertaining stories and innovative sound art.","Classics of literature, exciting dramas, entertaining stories and innovative sound art. There are great stories, strong voices and fine sounds here - radio works from Deutschlandfunk and Deutschlandfunk Kultur."
https://www.hoerspielundfeature.de/ich-war-ein-praktisches-maedchen-100.html,Ich war ein praktisches Mädchen,2023,DLF/DLF Kultur,Mädchen Das,Mark Zak,medium,curated title fallback + full-name expansion,"“Now that I am concluding my life story, I would like to emphasize that at the age of 22 I was completely alone; I lost my father, mother, two brothers and my home.","“Now that I am concluding my life story, I would like to emphasize that at the age of 22 I was completely alone; I lost my father, mother, two brothers and my home."
https://www.hoerspielundfeature.de/anne-lister-100.html,Anne Lister - Eine erotische Biografie,2026,DLF/DLF Kultur,Anne Lister,Angela Steidele,high,title names subject,Anne Lister - Eine erotische Biografie,Anne Lister (1791-1840) precocious and sex-positive! Boys didn't play a role because she was already attracted to girls at school and fell in love with her beautiful roommate Eliza Raine.
https://www.hoerspielundfeature.de/hoerspiel-nach-max-frisch-montauk-2-100.html,Montauk (2/2),2021,DLF/DLF Kultur,Max Frisch,Bearbeitung und Regie: Leonhard Koppelmann,high,manual override,An adaptation of Max Frisch's autobiographical work Montauk.,"In a collage of memories, diary excerpts, self-reflections and other autobiographical material, the Swiss writer Max Frisch dissects his life - and his love relationships."
https://www.hoerspielundfeature.de/hoerspiel-hoerspiel-des-monats-ein-schwarm-regenbrachvoegel-100.html,Hörspiel des Monats: Ein Schwarm Regenbrachvögel,2004,DLF/DLF Kultur,Maarten’t Hart,Maarten’t Hart,high,autobiographical description uses author,Maarten 't Hart's radio work A Flock of Whimbrels is an adaptation of his autobiographical novel of the same name from 1978 - and yet much more: This radio work about the barren and lonely life in a pietistic village in the Dutch provinces impresses with its acoustic narrative style.,Maarten 't Hart's radio work A Flock of Whimbrels is an adaptation of his autobiographical novel of the same name from 1978 - and yet much more: This radio work about the barren and lonely life in a pietistic village in the Dutch provinces impresses with its acoustic narrative style.
https://www.hoerspielundfeature.de/die-angestellten-poetische-dystopie-von-olga-ravn-100.html,Die Angestellten,2026,DLF/DLF Kultur,Arbeitswelt an Bord des Raumschiffs 6000,dem Roman von Olga Ravn,high,portrait phrase,Olga Ravn erschafft ein vielschichtiges Porträt der Arbeitswelt an Bord des Raumschiffs 6000.,"Olga Ravn creates a multi-layered portrait of the world of work on board Spaceship 6000. In doing so, she explores fundamental questions about the nature of work, identity and humanity in the technological age."
https://www.hoerspielundfeature.de/monument-fuer-eine-stimme-100.html,Monument für eine Stimme,2024,DLF/DLF Kultur,Nadezhda Mandelstam,Lou Brouwers,medium,role/name phrase in description,The Russian author Nadezhda Mandelstam saved many of her late husband Ossip Mandelstam's poems from oblivion and confiscation in a unique way: she learned them by heart.,The Russian author Nadezhda Mandelstam saved many of her late husband Ossip Mandelstam's poems from oblivion and confiscation in a unique way: she learned them by heart.
https://www.hoerspielundfeature.de/hoerspiel-ein-held-unserer-zeit-100.html,Ein Held unserer Zeit,2024,DLF/DLF Kultur,Michail Lermontov,Michail Lermontov,medium,role/name phrase in description,"Archiv Hörspiel Ein Held unserer Zeit 100:23 Minuten Seltsam, extravagant, außergewöhnlich - der russische Dichter Michail Lermontov (1814 - 1841).","With the character of Officer Pechorin, Mikhail Lermontov created one of the first dandies in world literature. ""A Hero of Our Time"" tells stories from the life of this ""superfluous"" person who plays with other people's lives and feelings."
https://www.hoerspielundfeature.de/plus-null-komma-fuenf-windstill-100.html,plus null komma fünf windstill,2026,DLF/DLF Kultur,Drama,Maria Kilpi,medium,first named figure in description,"Drama • The Finnish-Russian border divides Karelia, the region is characterized by conflict and displacement.","Drama • The Finnish-Russian border divides Karelia, the region is characterized by conflict and displacement. A young woman wants to trace her family history and comes across ice walls."
https://www.hoerspielundfeature.de/van-gogh-vermeer-raffael-auf-der-suche-nach-verschollenen-meisterwerken-dlf-f122d4c3-100.html,Auf der Suche nach verschollenen Meisterwerken,2024,DLF/DLF Kultur,Van Gogh,"Koldehoff, Stefan; Nichelmann, Johannes",medium,first named figure in description,Van Gogh's portrait of his doctor Dr.,"Van Gogh's portrait of his doctor Dr. Gachet, an interior with two women by Vermeer at the concert, the Portrait of a Young Man by Raphael: three works of art that have not been seen publicly for decades."
https://www.hoerspielundfeature.de/feature-van-gogh-vermeer-raffael-100.html,Auf der Suche nach verschollenen Meisterwerken,2024,DLF/DLF Kultur,Van Gogh,Stefan Koldehoff und Johannes Nichelmann,medium,first named figure in description,Van Gogh's portrait of his doctor Dr.,"Van Gogh's portrait of his doctor Dr. Gachet, an interior with two women by Vermeer at the concert, the Portrait of a Young Man by Raphael: three works of art that have not been seen publicly for decades."
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-der-dicke-lipinski-100.html,Der dicke Lipinski,2019,DLF/DLF Kultur,Hans Lipinski,Sieglinde Scholz-Amoulong,medium,first named figure in description,Hans Lipinski – Brigadier at the Jänschwalde power plant.,"Hans Lipinski – Brigadier at the Jänschwalde power plant. The author meets him before, during and after the fall of communism. A portrait and at the same time a piece of live documented contemporary history - created in 1989."
https://www.hoerspielundfeature.de/frauenliteraturmonat-sasha-marianna-salzmann-stoert-das-100.html,Sasha Marianna Salzmann stört das Schema,2024,DLF/DLF Kultur,Sasha Marianna Salzmann,Jenny Marrenbach,high,opening named biographical sentence,"Sasha Marianna Salzmann is a shooting star not only in the literary world, but also in the theater: the stage and book pages become an experiment with identity, including her own.","Sasha Marianna Salzmann is a shooting star not only in the literary world, but also in the theater: the stage and book pages become an experiment with identity, including her own."
https://www.hoerspielundfeature.de/klangkunst-achim-freyer-trifft-100.html,Achim Freyer trifft Don Giovanni am Checkpoint Charlie,2024,DLF/DLF Kultur,Achim Freyer,Alvin Curran,high,opening named biographical sentence,"Achim Freyer has been shaping the theater world for over 50 years - as a director, painter, set and costume designer.","Achim Freyer has been shaping the theater world for over 50 years - as a director, painter, set and costume designer. The composer and sound artist Alvin Curran is similarly busy."
